2.19283   -0.394745   0.157067   -37.9306
0.8832   0.163358   -0.521799   0.872253
-0.115155   -2.35152   0.298457   -2.96955
-2.94732   2.43877   -1.42809   -0.116997
-14.0271   2.76636   -1.17071   -2.39452
2.61872   1.10831   0.209449   1.52152
5.69286   1.26716   -7.08247   6.56628
-0.122769   -2.63134   -9.75002   0.806664
0.419579   1.71945   -3.81976   -1.0152
-5.24837   8.2285   0.20588   1.94138
0.783823   0.643701   0.0557373   0.142806
-0.416906   0.0590632   -14.8061   1.99944
-5.47623   -0.251678   -0.892074   0.628647
-0.110688   -13.2328   0.695146   -1.31613
5.34205   -0.812631   -0.895647   -3.60181
2.66902   4.42441   -0.30082   1.06117
-0.217487   0.382758   -1.83779   -7.27491
0.796165   0.938384   -1.97215   1.18144
1.06374   6.94646   -1.75732   74.5355
-0.482132   -43.0794   3.62597   -4.42459
-0.564518   -1.44666   -1.03659   0.473008
0.0979999   -2.28734   0.346333   -5.85645
0.288662   -8.95851   0.516083   -0.165496
0.589946   -0.43627   2.17647   -0.523356
0.272125   0.431736   1.06074   -0.139334
0.413787   -5.03651   2.16013   0.16486
-0.142745   1.12882   0.559705   -0.117482
1.7126   -1.26276   -4.93818   19.9231
-2.46724   5.43482   -0.614543   27.3344
0.510891   -0.582842   0.515898   0.293999
-3.51239   -11.0733   -1.59379   -0.268731
-0.202201   0.684925   -0.9786   -0.67242
-1.20378   1.99428   -1.30309   1.03087
4.1622   1.22202   -381.214   -0.295186
-2.80035   5.70731   0.885038   1.05295
-0.226846   3.33681   1.12696   -1.63671
-1.17588   -0.194866   0.370796   -1.07066
-0.271623   1.1057   -1.38492   0.229789
-1.98947   -0.0962273   1.06693   2.14306
0.546495   -2.99224   -0.620721   0.836573
-12.7664   1.45916   0.357268   -0.39739
1.53448   -1.0055   1.13494   1.2976
1.01566   6.59298   11.5572   -4.35545
4.10713   1.28838   0.569107   -3.21987
-0.787979   -1.48548   4.23337   -0.0934839
-0.337094   -0.430225   0.498621   2.62389
3.18705   1.69516   2.95409   -1.32018
1.12595   -0.106093   -1.76767   -0.600566
1.09778   5.07168   -0.161273   -0.200612
-9.50663   -0.383023   1.31145   1.68238
0.176386   0.398342   -2.923   3.8584
1.8043   4.61091   0.763815   1.26042
1.26821   0.786237   0.173076   -276.911
-0.100986   -0.403236   -0.275224   0.617195
0.827902   -0.505326   284.119   0.166852
0.401457   -1.04285   3.94308   3.84514
-0.0175342   -1.21694   -0.281677   -0.0373815
0.408431   -0.996488   -0.36991   -0.323902
-2.37284   -3.69205   2.50002   -0.241953
-5.4909   -1.39804   0.804422   -0.316253
-0.284618   -0.583641   0.742774   -4.21463
0.87884   -1.24899   0.84886   1.8441
0.74955   -1.17258   -1.27782   -15.663
0.888262   3.9157   -3.07233   1.1249
0.556194   0.605175   -1.09817   -1.55529
-1.11716   0.713426   -1.74308   0.949167
-1.90179   1.15963   7.66479   -6.81841
0.60564   -6.80471   -5.00373   -1.3385
-4.84008   0.595063   -1.78647   -0.18567
3.92409   -0.625048   -0.0245228   0.616653
-0.402009   6.43111   -63.6066   -20.184
0.562892   4.02656   3.71101   0.272425
0.149444   -0.382411   -1.21026   0.137878
0.00385065   -4.48658   -0.223662   -34.4662
5.78001   1.18777   0.619472   1.16847
-0.984987   -0.285329   -7.84705   0.156022
-4.34436   -0.110712   0.576012   -3.45677
2.16794   -1.06237   0.634832   -0.333408
32.3517   2.22288   -1.82612   0.0591501
-0.298745   -0.324492   0.567607   0.890766
-0.0966938   1.66657   -1.79185   1.52491
0.0509325   0.643897   0.418235   0.129332
1.64138   1.18292   -0.852327   0.771414
-4.22031   -5.55121   -6.50574   0.710574
-0.617218   4.5269   2.0273   -0.506374
-14.1842   7.75147   3.72987   -3.58645
-1.10598   -0.94667   -5.50086   -1.67813
-0.283103   -0.372794   -0.110632   -1.49741
-92.3442   -0.458623   -27.2143   1.0045
0.138137   -1.06521   0.427484   -2.76443
-6.87984   45.5534   -0.462547   1.01523
1.0368   -1.08907   -0.432508   -0.202776
-3.98057   0.588918   1.96978   3.22454
1.35971   0.254926   6.49371   1.54236
1.00928   -8.50834   -0.752178   -0.276329
-0.973459   5.6706   0.398456   0.586036
