-9.975 0 0
-9.925 0 0
-9.875 0 0
-9.825 0 0
-9.775 0 0
-9.725 0 0
-9.675 0 0
-9.625 0 0
-9.575 0 0
-9.525 0 0
-9.475 0 0
-9.425 0 0
-9.375 0 0
-9.325 0 0
-9.275 0 0
-9.225 0 0
-9.175 0 0
-9.125 0 0
-9.075 0 0
-9.025 0 0
-8.975 0 0
-8.925 0 0
-8.875 0 0
-8.825 0 0
-8.775 0 0
-8.725 0 0
-8.675 0 0
-8.625 0 0
-8.575 0 0
-8.525 0 0
-8.475 0 0
-8.425 0 0
-8.375 0 0
-8.325 0 0
-8.275 0 0
-8.225 0 0
-8.175 0 0
-8.125 0 0
-8.075 0 0
-8.025 0 0
-7.975 0 0
-7.925 0 0
-7.875 0 0
-7.825 0 0
-7.775 0 0
-7.725 0 0
-7.675 0 0
-7.625 0 0
-7.575 0 0
-7.525 0 0
-7.475 0 0
-7.425 0 0
-7.375 0 0
-7.325 0 0
-7.275 0 0
-7.225 0 0
-7.175 0 0
-7.125 0 0
-7.075 0 0
-7.025 0 0
-6.975 0 0
-6.925 0 0
-6.875 0 0
-6.825 0 0
-6.775 0 0
-6.725 0 0
-6.675 0 0
-6.625 0 0
-6.575 0 0
-6.525 0 0
-6.475 0 0
-6.425 0 0
-6.375 0 0
-6.325 0 0
-6.275 0 0
-6.225 0 0
-6.175 0 0
-6.125 0 0
-6.075 0 0
-6.025 0 0
-5.975 0 0
-5.925 0 0
-5.875 0 0
-5.825 0 0
-5.775 0 0
-5.725 0 0
-5.675 0 0
-5.625 0 0
-5.575 0 0
-5.525 0 0
-5.475 0 0
-5.425 0 0
-5.375 0 0
-5.325 0 0
-5.275 0 0
-5.225 0 0
-5.175 0 0
-5.125 0 0
-5.075 0 0
-5.025 0 0
-4.975 0 0
-4.925 0 0
-4.875 0 0
-4.825 0 0
-4.775 0 0
-4.725 0 0
-4.675 0 0
-4.625 0 0
-4.575 0 0
-4.525 0 0
-4.475 0 0
-4.425 0 0
-4.375 0 0
-4.325 0 0
-4.275 0 0
-4.225 0 0
-4.175 0 0
-4.125 0 0
-4.075 0 0
-4.025 0 0
-3.975 0 0
-3.925 0 0
-3.875 0 0
-3.825 0 0
-3.775 0 0
-3.725 0 0
-3.675 0 0
-3.625 0 0
-3.575 0 0
-3.525 0 0
-3.475 0 0
-3.425 0 0
-3.375 0 0
-3.325 0 0
-3.275 0 0
-3.225 0 0
-3.175 0 0
-3.125 0 0
-3.075 0 0
-3.025 0 0
-2.975 0 0
-2.925 0 0
-2.875 0 0
-2.825 0 0
-2.775 0 0
-2.725 0 0
-2.675 0 0
-2.625 0 0
-2.575 8.62069e-06 8.40241e-06
-2.525 0 0
-2.475 1.72414e-05 1.15659e-05
-2.425 0 0
-2.375 3.44828e-05 1.96582e-05
-2.325 1.72414e-05 1.15659e-05
-2.275 0.000103448 3.31645e-05
-2.225 0.000267241 5.64968e-05
-2.175 0.000387931 6.77424e-05
-2.125 0.000706897 6.88577e-05
-2.075 0.00153448 0.00010691
-2.025 0.00274138 0.000169326
-1.975 0.00410345 0.000289942
-1.925 0.00800862 0.000423464
-1.875 0.0117586 0.000452007
-1.825 0.018569 0.000818385
-1.775 0.0265862 0.000653423
-1.725 0.037319 0.000820414
-1.675 0.0520172 0.00122899
-1.625 0.0672586 0.00153147
-1.575 0.0903017 0.00180162
-1.525 0.11419 0.00177654
-1.475 0.138948 0.00241068
-1.425 0.165181 0.00253936
-1.375 0.198121 0.00250356
-1.325 0.227759 0.00221496
-1.275 0.260534 0.00307068
-1.225 0.28725 0.00378444
-1.175 0.327586 0.00362854
-1.125 0.336216 0.00378737
-1.075 0.357078 0.00305005
-1.025 0.372931 0.00381687
-0.975 0.376121 0.00302611
-0.925 0.388647 0.00339603
-0.875 0.394716 0.00323604
-0.825 0.392767 0.00363984
-0.775 0.396216 0.0034599
-0.725 0.385069 0.00461923
-0.675 0.375974 0.00240232
-0.625 0.371784 0.00456777
-0.575 0.361431 0.00289024
-0.525 0.354466 0.0047188
-0.475 0.347784 0.00301377
-0.425 0.329698 0.00253243
-0.375 0.321517 0.00300793
-0.325 0.314888 0.00328541
-0.275 0.302931 0.00270016
-0.225 0.30181 0.0030444
-0.175 0.291 0.00276979
-0.125 0.290336 0.00298728
-0.075 0.285543 0.00218096
-0.025 0.279647 0.00279463
0.025 0.285638 0.0025879
0.075 0.28394 0.00273528
0.125 0.290103 0.00241642
0.175 0.293353 0.00334257
0.225 0.302172 0.00244464
0.275 0.305629 0.00263701
0.325 0.310095 0.00253836
0.375 0.318638 0.00206752
0.425 0.329181 0.00310637
0.475 0.338552 0.00438254
0.525 0.353672 0.00331835
0.575 0.364414 0.0027122
0.625 0.370888 0.00397952
0.675 0.383491 0.00379287
0.725 0.388957 0.00465633
0.775 0.392552 0.00290085
0.825 0.400121 0.00301567
0.875 0.39725 0.00437733
0.925 0.391586 0.00409677
0.975 0.395759 0.00408465
1.025 0.377716 0.00487603
1.075 0.353397 0.00440729
1.125 0.336121 0.0038026
1.175 0.318457 0.00373763
1.225 0.294043 0.00370121
1.275 0.264138 0.00406714
1.325 0.231466 0.00304313
1.375 0.201767 0.00397566
1.425 0.172836 0.00254629
1.475 0.144121 0.00241834
1.525 0.112241 0.00190784
1.575 0.0898448 0.0017715
1.625 0.0698362 0.00125587
1.675 0.0539483 0.00126362
1.725 0.0367586 0.000965256
1.775 0.0277414 0.000556138
1.825 0.0189138 0.000720857
1.875 0.0121207 0.000385934
1.925 0.00762069 0.000389861
1.975 0.00478448 0.000233197
2.025 0.00285345 0.000208141
2.075 0.00162931 0.000182252
2.125 0.00100862 0.000121472
2.175 0.000422414 6.39037e-05
2.225 0.000181034 4.47529e-05
2.275 9.48276e-05 3.10225e-05
2.325 4.31034e-05 1.66939e-05
2.375 2.58621e-05 1.37661e-05
2.425 0 0
2.475 0 0
2.525 0 0
2.575 0 0
2.625 0 0
2.675 0 0
2.725 0 0
2.775 0 0
2.825 0 0
2.875 0 0
2.925 0 0
2.975 0 0
3.025 0 0
3.075 0 0
3.125 0 0
3.175 0 0
3.225 0 0
3.275 0 0
3.325 0 0
3.375 0 0
3.425 0 0
3.475 0 0
3.525 0 0
3.575 0 0
3.625 0 0
3.675 0 0
3.725 0 0
3.775 0 0
3.825 0 0
3.875 0 0
3.925 0 0
3.975 0 0
4.025 0 0
4.075 0 0
4.125 0 0
4.175 0 0
4.225 0 0
4.275 0 0
4.325 0 0
4.375 0 0
4.425 0 0
4.475 0 0
4.525 0 0
4.575 0 0
4.625 0 0
4.675 0 0
4.725 0 0
4.775 0 0
4.825 0 0
4.875 0 0
4.925 0 0
4.975 0 0
5.025 0 0
5.075 0 0
5.125 0 0
5.175 0 0
5.225 0 0
5.275 0 0
5.325 0 0
5.375 0 0
5.425 0 0
5.475 0 0
5.525 0 0
5.575 0 0
5.625 0 0
5.675 0 0
5.725 0 0
5.775 0 0
5.825 0 0
5.875 0 0
5.925 0 0
5.975 0 0
6.025 0 0
6.075 0 0
6.125 0 0
6.175 0 0
6.225 0 0
6.275 0 0
6.325 0 0
6.375 0 0
6.425 0 0
6.475 0 0
6.525 0 0
6.575 0 0
6.625 0 0
6.675 0 0
6.725 0 0
6.775 0 0
6.825 0 0
6.875 0 0
6.925 0 0
6.975 0 0
7.025 0 0
7.075 0 0
7.125 0 0
7.175 0 0
7.225 0 0
7.275 0 0
7.325 0 0
7.375 0 0
7.425 0 0
7.475 0 0
7.525 0 0
7.575 0 0
7.625 0 0
7.675 0 0
7.725 0 0
7.775 0 0
7.825 0 0
7.875 0 0
7.925 0 0
7.975 0 0
8.025 0 0
8.075 0 0
8.125 0 0
8.175 0 0
8.225 0 0
8.275 0 0
8.325 0 0
8.375 0 0
8.425 0 0
8.475 0 0
8.525 0 0
8.575 0 0
8.625 0 0
8.675 0 0
8.725 0 0
8.775 0 0
8.825 0 0
8.875 0 0
8.925 0 0
8.975 0 0
9.025 0 0
9.075 0 0
9.125 0 0
9.175 0 0
9.225 0 0
9.275 0 0
9.325 0 0
9.375 0 0
9.425 0 0
9.475 0 0
9.525 0 0
9.575 0 0
9.625 0 0
9.675 0 0
9.725 0 0
9.775 0 0
9.825 0 0
9.875 0 0
9.925 0 0
9.975 0 0
