-9.975 0 0
-9.925 0 0
-9.875 0 0
-9.825 0 0
-9.775 0 0
-9.725 0 0
-9.675 0 0
-9.625 0 0
-9.575 0 0
-9.525 0 0
-9.475 0 0
-9.425 0 0
-9.375 0 0
-9.325 0 0
-9.275 0 0
-9.225 0 0
-9.175 0 0
-9.125 0 0
-9.075 0 0
-9.025 0 0
-8.975 0 0
-8.925 0 0
-8.875 0 0
-8.825 0 0
-8.775 0 0
-8.725 0 0
-8.675 0 0
-8.625 0 0
-8.575 0 0
-8.525 0 0
-8.475 0 0
-8.425 0 0
-8.375 0 0
-8.325 0 0
-8.275 0 0
-8.225 0 0
-8.175 0 0
-8.125 0 0
-8.075 0 0
-8.025 0 0
-7.975 0 0
-7.925 0 0
-7.875 0 0
-7.825 0 0
-7.775 0 0
-7.725 0 0
-7.675 0 0
-7.625 0 0
-7.575 0 0
-7.525 0 0
-7.475 0 0
-7.425 0 0
-7.375 0 0
-7.325 0 0
-7.275 0 0
-7.225 0 0
-7.175 0 0
-7.125 0 0
-7.075 0 0
-7.025 0 0
-6.975 0 0
-6.925 0 0
-6.875 0 0
-6.825 0 0
-6.775 0 0
-6.725 0 0
-6.675 0 0
-6.625 0 0
-6.575 0 0
-6.525 0 0
-6.475 0 0
-6.425 0 0
-6.375 0 0
-6.325 0 0
-6.275 0 0
-6.225 0 0
-6.175 0 0
-6.125 0 0
-6.075 0 0
-6.025 0 0
-5.975 0 0
-5.925 0 0
-5.875 0 0
-5.825 0 0
-5.775 0 0
-5.725 0 0
-5.675 0 0
-5.625 0 0
-5.575 0 0
-5.525 0 0
-5.475 0 0
-5.425 0 0
-5.375 0 0
-5.325 0 0
-5.275 0 0
-5.225 0 0
-5.175 0 0
-5.125 0 0
-5.075 0 0
-5.025 0 0
-4.975 0 0
-4.925 0 0
-4.875 0 0
-4.825 0 0
-4.775 0 0
-4.725 0 0
-4.675 0 0
-4.625 0 0
-4.575 0 0
-4.525 0 0
-4.475 0 0
-4.425 0 0
-4.375 0 0
-4.325 0 0
-4.275 0 0
-4.225 0 0
-4.175 0 0
-4.125 0 0
-4.075 0 0
-4.025 0 0
-3.975 0 0
-3.925 0 0
-3.875 0 0
-3.825 0 0
-3.775 0 0
-3.725 0 0
-3.675 0 0
-3.625 0 0
-3.575 0 0
-3.525 0 0
-3.475 0 0
-3.425 0 0
-3.375 0 0
-3.325 0 0
-3.275 0 0
-3.225 0 0
-3.175 0 0
-3.125 0 0
-3.075 0 0
-3.025 6.03448e-05 5.88169e-05
-2.975 0.000172414 0.000168048
-2.925 1.72414e-05 1.68048e-05
-2.875 0 0
-2.825 0 0
-2.775 0 0
-2.725 0 0
-2.675 0 0
-2.625 0 0
-2.575 0 0
-2.525 0.000232759 0.000226865
-2.475 0.000232759 0.000226865
-2.425 0.000336207 0.000310459
-2.375 0.000112069 8.64436e-05
-2.325 0.000163793 0.00011787
-2.275 0.000353448 0.000203811
-2.225 0.00062069 0.000261876
-2.175 0.00196552 0.000688296
-2.125 0.00246552 0.000650859
-2.075 0.00293966 0.000567065
-2.025 0.00543966 0.0011176
-1.975 0.00843103 0.00147542
-1.925 0.0097069 0.00228053
-1.875 0.0115517 0.00141427
-1.825 0.0205 0.00248912
-1.775 0.0337586 0.00324485
-1.725 0.0432241 0.00322373
-1.675 0.0525776 0.0024588
-1.625 0.0641121 0.00311027
-1.575 0.082569 0.00630416
-1.525 0.0958448 0.00581406
-1.475 0.108819 0.00548795
-1.425 0.12975 0.00601753
-1.375 0.156112 0.00595056
-1.325 0.185552 0.00716749
-1.275 0.224052 0.00788447
-1.225 0.255147 0.00816681
-1.175 0.279991 0.00737007
-1.125 0.301026 0.00690322
-1.075 0.329388 0.00678498
-1.025 0.353034 0.00819369
-0.975 0.372198 0.00882392
-0.925 0.385422 0.00700631
-0.875 0.399629 0.00929046
-0.825 0.421121 0.0105375
-0.775 0.425276 0.0102623
-0.725 0.424034 0.0101376
-0.675 0.423259 0.00915382
-0.625 0.419819 0.00806789
-0.575 0.405819 0.00588345
-0.525 0.381552 0.00735258
-0.475 0.372853 0.0089268
-0.425 0.350388 0.00720009
-0.375 0.351509 0.00684298
-0.325 0.341871 0.00748979
-0.275 0.321379 0.00839333
-0.225 0.311 0.00642762
-0.175 0.288241 0.00513628
-0.125 0.280198 0.00528285
-0.075 0.28525 0.00749821
-0.025 0.265741 0.00605009
0.025 0.269914 0.00693793
0.075 0.287698 0.00609385
0.125 0.292664 0.00795879
0.175 0.296241 0.00785052
0.225 0.306069 0.00847736
0.275 0.324759 0.00818429
0.325 0.327224 0.00783742
0.375 0.340879 0.00751815
0.425 0.365966 0.00922158
0.475 0.374862 0.00811832
0.525 0.383914 0.00785566
0.575 0.396164 0.00986557
0.625 0.413474 0.00936439
0.675 0.43294 0.0107632
0.725 0.438233 0.00794827
0.775 0.437552 0.011361
0.825 0.420155 0.00943574
0.875 0.416052 0.00930034
0.925 0.389431 0.0105618
0.975 0.372974 0.00833401
1.025 0.352569 0.00701591
1.075 0.325086 0.0068538
1.125 0.303293 0.00632254
1.175 0.270767 0.00659867
1.225 0.236569 0.00507264
1.275 0.208457 0.0055088
1.325 0.182853 0.00521398
1.375 0.165828 0.00653666
1.425 0.135802 0.00606869
1.475 0.118517 0.00553478
1.525 0.0948879 0.00426381
1.575 0.0749224 0.00430274
1.625 0.0584914 0.00402352
1.675 0.0475603 0.00447646
1.725 0.0425862 0.00273084
1.775 0.0306983 0.00220809
1.825 0.0231207 0.00215327
1.875 0.018819 0.00181064
1.925 0.0115948 0.00126533
1.975 0.00672414 0.000911839
2.025 0.00438793 0.00101259
2.075 0.00357759 0.000960259
2.125 0.00316379 0.000844324
2.175 0.00244828 0.00087317
2.225 0.00118103 0.000480332
2.275 0.00110345 0.000471135
2.325 0.000491379 0.000231406
2.375 0.000155172 7.60382e-05
2.425 0.000301724 0.000204685
2.475 6.03448e-05 4.44196e-05
2.525 0 0
2.575 0 0
2.625 0 0
2.675 0 0
2.725 0 0
2.775 0 0
2.825 0 0
2.875 0 0
2.925 0 0
2.975 0 0
3.025 0 0
3.075 0 0
3.125 0 0
3.175 0 0
3.225 0 0
3.275 0 0
3.325 0 0
3.375 0 0
3.425 0 0
3.475 0 0
3.525 0 0
3.575 0 0
3.625 0 0
3.675 0 0
3.725 0 0
3.775 0 0
3.825 0 0
3.875 0 0
3.925 0 0
3.975 0 0
4.025 0 0
4.075 0 0
4.125 0 0
4.175 0 0
4.225 0 0
4.275 0 0
4.325 0 0
4.375 0 0
4.425 0 0
4.475 0 0
4.525 0 0
4.575 0 0
4.625 0 0
4.675 0 0
4.725 0 0
4.775 0 0
4.825 0 0
4.875 0 0
4.925 0 0
4.975 0 0
5.025 0 0
5.075 0 0
5.125 0 0
5.175 0 0
5.225 0 0
5.275 0 0
5.325 0 0
5.375 0 0
5.425 0 0
5.475 0 0
5.525 0 0
5.575 0 0
5.625 0 0
5.675 0 0
5.725 0 0
5.775 0 0
5.825 0 0
5.875 0 0
5.925 0 0
5.975 0 0
6.025 0 0
6.075 0 0
6.125 0 0
6.175 0 0
6.225 0 0
6.275 0 0
6.325 0 0
6.375 0 0
6.425 0 0
6.475 0 0
6.525 0 0
6.575 0 0
6.625 0 0
6.675 0 0
6.725 0 0
6.775 0 0
6.825 0 0
6.875 0 0
6.925 0 0
6.975 0 0
7.025 0 0
7.075 0 0
7.125 0 0
7.175 0 0
7.225 0 0
7.275 0 0
7.325 0 0
7.375 0 0
7.425 0 0
7.475 0 0
7.525 0 0
7.575 0 0
7.625 0 0
7.675 0 0
7.725 0 0
7.775 0 0
7.825 0 0
7.875 0 0
7.925 0 0
7.975 0 0
8.025 0 0
8.075 0 0
8.125 0 0
8.175 0 0
8.225 0 0
8.275 0 0
8.325 0 0
8.375 0 0
8.425 0 0
8.475 0 0
8.525 0 0
8.575 0 0
8.625 0 0
8.675 0 0
8.725 0 0
8.775 0 0
8.825 0 0
8.875 0 0
8.925 0 0
8.975 0 0
9.025 0 0
9.075 0 0
9.125 0 0
9.175 0 0
9.225 0 0
9.275 0 0
9.325 0 0
9.375 0 0
9.425 0 0
9.475 0 0
9.525 0 0
9.575 0 0
9.625 0 0
9.675 0 0
9.725 0 0
9.775 0 0
9.825 0 0
9.875 0 0
9.925 0 0
9.975 0 0
